,area_type,total_sqft,bath,balcony,price,bhk
9864,Built-up  Area,1725.0,3.0,3.0,85.0,3.0
9865,Super built-up  Area,1120.0,2.0,3.0,36.0,2.0
9866,Super built-up  Area,1750.0,2.0,2.0,75.0,3.0
9867,Super built-up  Area,2000.0,3.0,2.0,77.0,3.0
9868,Built-up  Area,1745.0,3.0,3.0,98.0,3.0
9870,Super built-up  Area,1270.0,2.0,2.0,55.25,3.0
9873,Built-up  Area,1130.0,2.0,1.0,75.0,2.0
9875,Super built-up  Area,1723.0,3.0,2.0,95.0,3.0
9876,Built-up  Area,1175.0,2.0,2.0,70.5,2.0
9877,Super built-up  Area,1607.0,2.0,2.0,112.0,3.0
9878,Built-up  Area,1334.0,2.0,1.0,62.0,2.0
9881,Super built-up  Area,1113.0,2.0,1.0,70.0,2.0
9882,Built-up  Area,1300.0,2.0,2.0,58.0,3.0
9890,Super built-up  Area,1398.0,2.0,1.0,97.0,2.0
9891,Plot  Area,1152.0,1.0,0.0,66.0,2.0
9893,Super built-up  Area,1110.0,2.0,2.0,44.95,2.0
9894,Built-up  Area,1116.0,2.0,1.0,47.0,2.0
9895,Super built-up  Area,1061.0,2.0,1.0,33.84,2.0
9898,Built-up  Area,1270.0,2.0,2.0,57.0,2.0
9899,Super built-up  Area,966.0,2.0,2.0,50.0,2.0
9903,Super built-up  Area,1630.0,3.0,2.0,131.0,3.0
9905,Plot  Area,600.0,4.0,2.0,60.0,4.0
9906,Super built-up  Area,1202.0,2.0,1.0,65.0,2.0
9908,Built-up  Area,1300.0,2.0,2.0,80.0,2.0
9910,Super built-up  Area,1360.0,2.0,1.0,70.0,3.0
9911,Super built-up  Area,1155.0,2.0,1.0,69.18,2.0
9913,Super built-up  Area,1011.0,2.0,2.0,38.0,2.0
9914,Built-up  Area,1203.0,2.0,2.0,72.0,2.0
9915,Super built-up  Area,1645.0,3.0,2.0,113.0,3.0
9916,Super built-up  Area,1364.0,2.0,3.0,50.0,3.0
9918,Built-up  Area,1050.0,2.0,2.0,41.0,1.0
9919,Super built-up  Area,1365.0,3.0,3.0,66.0,3.0
9920,Super built-up  Area,1252.0,3.0,3.0,70.0,3.0
9922,Built-up  Area,1065.0,2.0,1.0,58.0,2.0
9923,Super built-up  Area,1270.0,2.0,1.0,55.25,3.0
9924,Built-up  Area,1032.0,2.0,2.0,45.0,2.0
9926,Super built-up  Area,1515.0,2.0,3.0,69.0,3.0
9927,Super built-up  Area,1427.0,2.0,2.0,52.0,2.0
9928,Super built-up  Area,940.0,2.0,2.0,50.0,2.0
9930,Super built-up  Area,1460.0,2.0,2.0,80.0,3.0
9932,Super built-up  Area,1522.0,3.0,2.0,90.0,3.0
9934,Super built-up  Area,1185.0,2.0,2.0,42.67,2.0
9936,Built-up  Area,1800.0,3.0,2.0,125.0,3.0
9937,Super built-up  Area,940.0,2.0,1.0,44.0,2.0
9938,Plot  Area,1200.0,4.0,2.0,135.0,4.0
9939,Super built-up  Area,1530.0,3.0,2.0,71.0,3.0
9940,Built-up  Area,1050.0,2.0,1.0,48.0,2.0
9941,Super built-up  Area,929.0,2.0,2.0,49.0,2.0
9943,Super built-up  Area,1530.0,3.0,3.0,75.0,3.0
9944,Plot  Area,900.0,2.0,1.0,48.0,2.0
9945,Super built-up  Area,978.0,2.0,1.0,34.22,2.0
9947,Super built-up  Area,770.0,1.0,2.0,43.82,1.0
9948,Built-up  Area,1066.0,2.0,3.0,55.0,2.0
9949,Super built-up  Area,635.0,1.0,0.0,28.0,1.0
9951,Built-up  Area,1175.0,2.0,0.0,54.05,2.0
9953,Super built-up  Area,1188.0,2.0,1.0,50.0,2.0
9955,Super built-up  Area,620.0,1.0,1.0,25.0,1.0
9956,Built-up  Area,1210.0,2.0,0.0,75.0,2.0
9957,Plot  Area,1000.0,3.0,1.0,90.0,3.0
9960,Super built-up  Area,1185.0,2.0,2.0,43.66,2.0
9961,Built-up  Area,1600.0,3.0,3.0,130.0,3.0
9962,Super built-up  Area,1100.0,2.0,1.0,28.0,2.0
9963,Super built-up  Area,1300.0,2.0,2.0,69.23,2.0
9965,Super built-up  Area,860.0,2.0,1.0,28.93,2.0
9966,Super built-up  Area,1007.0,2.0,1.0,64.0,2.0
9968,Super built-up  Area,1187.0,2.0,1.0,38.0,2.0
9969,Super built-up  Area,1150.0,2.0,2.0,72.0,2.0
9971,Super built-up  Area,1180.0,2.0,3.0,41.94,2.0
9972,Super built-up  Area,1820.0,3.0,2.0,85.2,3.0
9976,Built-up  Area,1430.0,3.0,2.0,70.0,3.0
9978,Plot  Area,1200.0,1.0,0.0,70.0,2.0
9979,Super built-up  Area,1165.0,2.0,1.0,40.77,2.0
9980,Super built-up  Area,1569.0,3.0,2.0,118.0,3.0
9981,Super built-up  Area,1950.0,4.0,3.0,95.0,3.0
9982,Plot  Area,1200.0,3.0,1.0,70.0,2.0
9983,Super built-up  Area,2437.0,3.0,2.0,125.0,3.0
9984,Super built-up  Area,950.0,2.0,2.0,46.7,2.0
9985,Built-up  Area,1685.0,3.0,3.0,115.0,3.0
9987,Super built-up  Area,1314.0,2.0,2.0,110.0,2.0
9989,Built-up  Area,1130.0,2.0,2.0,68.0,2.0
9992,Plot  Area,857.0,3.0,2.0,95.0,3.0
9994,Super built-up  Area,1550.0,3.0,2.0,85.0,3.0
9995,Super built-up  Area,1715.0,2.0,2.0,100.0,3.0
9996,Super built-up  Area,1053.0,2.0,1.0,53.0,2.0
9997,Plot  Area,1200.0,3.0,0.0,50.0,3.0
10000,Super built-up  Area,1245.0,1.0,3.0,60.0,2.0
10003,Built-up  Area,1241.0,2.0,1.0,65.0,3.0
10006,Super built-up  Area,1090.0,2.0,2.0,57.0,2.0
10007,Super built-up  Area,1390.0,2.0,1.0,50.0,3.0
10010,Super built-up  Area,1100.0,2.0,1.0,52.97,3.0
10011,Built-up  Area,1350.0,2.0,2.0,103.0,2.0
10012,Built-up  Area,800.0,2.0,2.0,55.0,2.0
10013,Super built-up  Area,1787.0,3.0,2.0,116.0,3.0
10016,Super built-up  Area,1691.0,3.0,2.0,93.01,3.0
10020,Super built-up  Area,1896.0,3.0,2.0,102.0,3.0
10021,Super built-up  Area,1540.0,3.0,2.0,48.51,3.0
10022,Super built-up  Area,1244.0,2.0,2.0,95.0,2.0
10023,Super built-up  Area,1365.0,2.0,2.0,65.0,3.0
10024,Super built-up  Area,580.0,1.0,1.0,27.5,1.0
10027,Super built-up  Area,1513.0,2.0,3.0,62.0,2.0
10028,Super built-up  Area,1175.0,2.0,1.0,41.13,2.0
10029,Super built-up  Area,2087.0,4.0,2.0,139.0,3.0
10030,Super built-up  Area,2273.0,3.0,2.0,145.0,3.0
10031,Super built-up  Area,2050.0,3.0,2.0,150.0,3.0
10033,Super built-up  Area,1190.0,2.0,3.0,59.0,2.0
10036,Super built-up  Area,1830.0,3.0,2.0,133.0,3.0
10038,Super built-up  Area,1028.0,2.0,1.0,56.0,2.0
10039,Built-up  Area,1300.0,2.0,2.0,100.0,2.0
10040,Super built-up  Area,1160.0,2.0,1.0,67.0,2.0
10041,Super built-up  Area,1505.0,3.0,2.0,78.0,3.0
10044,Super built-up  Area,1175.0,2.0,1.0,41.68,2.0
10045,Super built-up  Area,1100.0,2.0,2.0,57.6,2.0
10046,Super built-up  Area,2159.0,3.0,2.0,120.0,3.0
10047,Super built-up  Area,1230.0,2.0,1.0,56.45,2.0
10051,Built-up  Area,1200.0,1.0,0.0,48.0,1.0
10052,Super built-up  Area,1340.0,2.0,1.0,71.0,2.0
10053,Super built-up  Area,1750.0,2.0,2.0,89.0,3.0
10054,Super built-up  Area,1400.0,2.0,1.0,100.0,2.0
10055,Built-up  Area,1350.0,3.0,0.0,60.0,3.0
10056,Super built-up  Area,1675.0,3.0,3.0,62.0,3.0
10057,Super built-up  Area,1340.0,2.0,1.0,66.33,2.0
10058,Built-up  Area,600.0,1.0,0.0,68.0,2.0
10059,Super built-up  Area,1276.0,2.0,2.0,76.0,2.0
10060,Super built-up  Area,1738.0,2.0,3.0,76.0,3.0
10061,Super built-up  Area,1190.0,2.0,2.0,59.9,2.0
10062,Super built-up  Area,1128.0,2.0,1.0,65.45,2.0
10064,Built-up  Area,1450.0,2.0,2.0,90.0,2.0
10065,Super built-up  Area,1084.0,2.0,1.0,53.0,2.0
10066,Built-up  Area,2150.0,4.0,2.0,90.0,4.0
10071,Super built-up  Area,1304.0,3.0,0.0,65.0,3.0
10073,Built-up  Area,980.0,2.0,1.0,77.44,2.0
10074,Super built-up  Area,1275.0,2.0,2.0,49.5,2.0
10076,Plot  Area,2500.0,4.0,0.0,140.0,3.0
10078,Plot  Area,2400.0,4.0,0.0,95.0,3.0
10080,Super built-up  Area,1450.0,2.0,2.0,70.18,3.0
10081,Super built-up  Area,890.0,2.0,1.0,40.0,2.0
10082,Super built-up  Area,1340.0,2.0,3.0,85.0,2.0
10083,Super built-up  Area,1100.0,2.0,1.0,75.0,3.0
10084,Super built-up  Area,750.0,2.0,1.0,40.0,2.0
10086,Super built-up  Area,1300.0,2.0,2.0,66.0,2.0
10087,Super built-up  Area,1301.0,2.0,1.0,120.0,2.0
10090,Super built-up  Area,1299.0,2.0,1.0,105.0,2.0
10091,Super built-up  Area,1250.0,3.0,3.0,40.0,3.0
10093,Super built-up  Area,925.0,2.0,1.0,55.0,2.0
10095,Super built-up  Area,1107.0,2.0,1.0,45.0,2.0
10096,Plot  Area,1400.0,2.0,2.0,160.0,2.0
10097,Super built-up  Area,1300.0,2.0,1.0,67.0,2.0
10098,Built-up  Area,570.0,2.0,1.0,62.0,2.0
10099,Super built-up  Area,1715.0,3.0,2.0,95.0,3.0
10100,Built-up  Area,1200.0,2.0,1.0,55.0,2.0
10102,Super built-up  Area,703.0,2.0,1.0,60.0,2.0
10103,Super built-up  Area,921.0,2.0,2.0,29.47,2.0
10104,Super built-up  Area,1144.0,2.0,2.0,65.0,2.0
10105,Super built-up  Area,525.0,1.0,1.0,26.01,1.0
10106,Super built-up  Area,1400.0,2.0,2.0,56.0,3.0
10107,Super built-up  Area,661.0,1.0,1.0,33.0,1.0
10110,Super built-up  Area,1705.0,3.0,1.0,91.0,3.0
10112,Super built-up  Area,1430.0,2.0,0.0,55.0,3.0
10113,Super built-up  Area,1240.0,2.0,2.0,55.0,2.0
10116,Super built-up  Area,1000.0,2.0,3.0,28.0,2.0
10117,Plot  Area,740.0,2.0,1.0,24.5,4.0
10118,Super built-up  Area,1330.0,2.0,2.0,46.45,3.0
10122,Built-up  Area,936.0,2.0,1.0,60.84,4.0
10123,Super built-up  Area,1500.0,2.0,2.0,100.0,3.0
10125,Built-up  Area,1073.0,2.0,2.0,72.0,2.0
10126,Built-up  Area,1300.0,2.0,2.0,56.0,2.0
10129,Super built-up  Area,1216.0,2.0,1.0,66.88,2.0
10130,Built-up  Area,1252.0,3.0,2.0,59.0,3.0
10131,Super built-up  Area,1196.0,2.0,1.0,44.8,2.0
10132,Built-up  Area,1027.0,2.0,2.0,44.0,2.0
10134,Super built-up  Area,1270.0,2.0,2.0,57.15,3.0
10135,Super built-up  Area,1171.0,2.0,2.0,39.0,2.0
10136,Super built-up  Area,1215.0,2.0,3.0,48.6,3.0
10137,Plot  Area,600.0,1.0,0.0,20.0,1.0
10138,Super built-up  Area,1180.0,2.0,1.0,77.0,2.0
10141,Super built-up  Area,2140.0,3.0,2.0,139.0,3.0
10142,Super built-up  Area,1500.0,3.0,1.0,100.0,3.0
10143,Super built-up  Area,1008.0,2.0,2.0,52.0,2.0
10144,Super built-up  Area,1921.0,4.0,3.0,129.0,3.0
10145,Super built-up  Area,1127.0,2.0,2.0,32.0,2.0
10146,Super built-up  Area,1621.0,3.0,1.0,124.0,3.0
10148,Super built-up  Area,1030.0,2.0,2.0,77.25,3.0
10149,Super built-up  Area,1314.0,2.0,1.0,84.0,2.0
10150,Super built-up  Area,1220.0,3.0,1.0,56.0,3.0
10152,Built-up  Area,1590.0,2.0,3.0,85.0,3.0
10153,Super built-up  Area,703.0,2.0,1.0,49.5,2.0
10154,Super built-up  Area,1795.0,3.0,2.0,64.62,3.0
10159,Super built-up  Area,1254.0,2.0,1.0,70.0,3.0
10160,Built-up  Area,2040.0,3.0,2.0,114.0,3.0
10165,Super built-up  Area,1820.0,3.0,2.0,79.5,3.0
10166,Super built-up  Area,1623.0,3.0,1.0,89.0,3.0
10168,Super built-up  Area,1200.0,2.0,2.0,40.5,2.0
10169,Super built-up  Area,1613.0,3.0,3.0,72.0,3.0
10170,Super built-up  Area,1293.0,2.0,2.0,80.0,2.0
10171,Super built-up  Area,1065.0,2.0,2.0,28.5,2.0
10172,Super built-up  Area,940.0,2.0,1.0,69.57,2.0
10173,Super built-up  Area,1181.0,2.0,1.0,65.0,3.0
10176,Super built-up  Area,1050.0,2.0,1.0,36.0,2.0
10177,Super built-up  Area,1260.0,2.0,1.0,75.0,3.0
10179,Super built-up  Area,1500.0,3.0,2.0,56.0,3.0
10181,Plot  Area,1000.0,2.0,0.0,66.0,2.0
10182,Super built-up  Area,1530.0,3.0,3.0,73.0,3.0
10184,Super built-up  Area,1864.0,3.0,3.0,115.0,3.0
10185,Built-up  Area,1575.0,3.0,3.0,55.0,3.0
10187,Super built-up  Area,945.0,2.0,1.0,45.0,2.0
10188,Super built-up  Area,1691.0,3.0,2.0,100.0,3.0
10189,Plot  Area,1200.0,2.0,3.0,135.0,2.0
10190,Built-up  Area,1220.0,3.0,1.0,35.25,3.0
10191,Built-up  Area,600.0,1.0,1.0,35.0,1.0
10192,Super built-up  Area,1160.0,2.0,2.0,39.0,2.0
10194,Super built-up  Area,1650.0,3.0,1.0,85.0,3.0
10195,Built-up  Area,2400.0,4.0,1.0,150.0,4.0
10196,Super built-up  Area,795.0,1.0,1.0,32.6,2.0
10199,Super built-up  Area,2285.0,4.0,1.0,165.0,3.0
10201,Super built-up  Area,1263.0,2.0,1.0,51.5,2.0
10203,Super built-up  Area,1345.0,2.0,1.0,69.0,3.0
10205,Super built-up  Area,1360.0,2.0,1.0,58.0,3.0
10206,Super built-up  Area,1026.0,2.0,1.0,60.55,2.0
10207,Super built-up  Area,1050.0,2.0,2.0,38.0,2.0
10208,Super built-up  Area,1460.0,3.0,3.0,76.0,3.0
10209,Super built-up  Area,1525.0,2.0,2.0,91.48,3.0
10210,Built-up  Area,1843.0,3.0,2.0,85.0,3.0
10212,Super built-up  Area,1642.0,2.0,1.0,115.0,3.0
10214,Super built-up  Area,975.0,2.0,1.0,60.0,2.0
10215,Super built-up  Area,1075.0,2.0,1.0,44.0,3.0
10216,Super built-up  Area,1210.0,2.0,1.0,77.93,2.0
10217,Super built-up  Area,2000.0,3.0,2.0,100.0,3.0
10218,Super built-up  Area,1225.0,2.0,0.0,68.0,2.0
10219,Super built-up  Area,1290.0,2.0,1.0,80.04,2.0
10220,Built-up  Area,1220.0,2.0,0.0,56.0,2.0
10221,Plot  Area,1500.0,2.0,0.0,85.0,1.0
10222,Super built-up  Area,1361.0,2.0,2.0,79.0,2.0
10224,Built-up  Area,1394.0,2.0,2.0,85.0,2.0
10225,Super built-up  Area,870.0,2.0,1.0,27.0,2.0
10227,Super built-up  Area,1222.0,2.0,2.0,98.0,2.0
10229,Super built-up  Area,1846.0,3.0,2.0,135.0,3.0
10231,Super built-up  Area,1167.0,2.0,2.0,64.08,2.0
10232,Super built-up  Area,902.0,2.0,2.0,25.0,2.0
10233,Super built-up  Area,2422.0,4.0,3.0,135.0,4.0
10235,Built-up  Area,1000.0,2.0,0.0,50.0,2.0
10236,Built-up  Area,1260.0,2.0,0.0,58.0,2.0
10238,Super built-up  Area,939.0,2.0,2.0,39.0,2.0
10240,Plot  Area,600.0,1.0,0.0,37.0,1.0
10241,Built-up  Area,1298.0,2.0,1.0,59.0,2.0
10242,Super built-up  Area,1710.0,3.0,2.0,135.0,3.0
10245,Plot  Area,1200.0,4.0,1.0,138.0,2.0
10246,Built-up  Area,1100.0,2.0,2.0,68.0,2.0
10247,Super built-up  Area,615.0,1.0,1.0,46.0,1.0
10248,Super built-up  Area,1350.0,2.0,1.0,85.0,2.0
10252,Super built-up  Area,1718.0,3.0,2.0,130.0,3.0
10253,Super built-up  Area,1680.0,3.0,2.0,112.0,3.0
10254,Plot  Area,1500.0,2.0,0.0,90.0,2.0
10255,Super built-up  Area,1157.0,2.0,1.0,72.0,3.0
10256,Super built-up  Area,1179.0,2.0,1.0,51.0,2.0
10257,Super built-up  Area,1315.0,2.0,0.0,60.48,2.0
10258,Super built-up  Area,1105.0,2.0,2.0,28.18,2.0
10260,Super built-up  Area,1010.0,2.0,1.0,52.0,2.0
10261,Super built-up  Area,630.0,1.0,1.0,46.0,1.0
10263,Super built-up  Area,1025.0,2.0,1.0,60.0,2.0
10264,Super built-up  Area,1195.0,2.0,2.0,59.0,2.0
10265,Super built-up  Area,1012.0,2.0,1.0,58.0,2.0
10266,Super built-up  Area,1884.0,4.0,2.0,118.0,3.0
10267,Super built-up  Area,1090.0,2.0,1.0,37.0,2.0
10270,Super built-up  Area,1710.0,3.0,3.0,85.0,3.0
10271,Super built-up  Area,1500.0,3.0,1.0,68.0,3.0
10272,Super built-up  Area,1310.0,2.0,2.0,53.0,3.0
10274,Built-up  Area,1350.0,3.0,2.0,70.0,3.0
10275,Built-up  Area,1464.0,2.0,2.0,115.0,3.0
10276,Built-up  Area,715.0,2.0,1.0,29.0,3.0
10277,Built-up  Area,1400.0,2.0,1.0,40.45,3.0
10278,Super built-up  Area,1625.0,2.0,2.0,48.75,3.0
10279,Built-up  Area,1065.0,2.0,1.0,30.76,2.0
10281,Super built-up  Area,1385.0,3.0,3.0,90.0,3.0
10283,Super built-up  Area,1817.0,3.0,2.0,110.0,3.0
10284,Super built-up  Area,1205.0,2.0,1.0,47.0,2.0
10285,Super built-up  Area,1070.0,2.0,2.0,33.43,2.0
10287,Super built-up  Area,1340.0,2.0,1.0,75.0,2.0
10288,Super built-up  Area,980.0,2.0,2.0,35.0,2.0
10289,Built-up  Area,1006.0,2.0,0.0,44.0,2.0
10290,Super built-up  Area,1098.0,2.0,1.0,71.0,2.0
10291,Built-up  Area,1200.0,2.0,1.0,53.5,2.0
10293,Super built-up  Area,1019.0,2.0,1.0,62.0,2.0
10294,Super built-up  Area,1150.0,2.0,2.0,40.21,2.0
10295,Plot  Area,1733.5,3.0,1.0,120.0,3.0
10296,Super built-up  Area,1415.0,2.0,2.0,120.0,2.0
10297,Built-up  Area,1750.0,3.0,2.0,58.0,3.0
10298,Super built-up  Area,1537.0,3.0,2.0,81.0,3.0
10299,Built-up  Area,1050.0,2.0,2.0,45.0,2.0
10300,Super built-up  Area,1452.0,3.0,3.0,55.6,3.0
10301,Super built-up  Area,1246.0,2.0,1.0,95.0,2.0
10302,Built-up  Area,1890.0,4.0,2.0,85.0,3.0
10303,Super built-up  Area,972.0,2.0,1.0,40.0,2.0
10306,Super built-up  Area,630.0,1.0,1.0,33.7,1.0
10308,Built-up  Area,1255.0,2.0,1.0,60.0,3.0
10310,Plot  Area,2440.0,3.0,1.0,142.0,3.0
10311,Super built-up  Area,1938.0,3.0,3.0,92.69,3.0
10312,Super built-up  Area,1711.0,3.0,2.0,125.0,3.0
10314,Super built-up  Area,1392.0,2.0,1.0,95.0,2.0
10315,Super built-up  Area,1225.0,2.0,1.0,77.0,2.0
10317,Super built-up  Area,1750.0,3.0,2.0,120.0,3.0
10318,Super built-up  Area,1260.0,2.0,1.0,80.0,3.0
10319,Super built-up  Area,691.0,1.0,1.0,31.1,1.0
10321,Super built-up  Area,1285.0,2.0,1.0,78.0,2.0
10322,Built-up  Area,1590.0,3.0,2.0,96.0,3.0
10323,Super built-up  Area,1571.0,3.0,2.0,65.0,3.0
10325,Super built-up  Area,1060.0,2.0,1.0,48.66,2.0
10327,Plot  Area,702.0,4.0,0.0,65.0,4.0
10329,Super built-up  Area,1520.0,2.0,3.0,81.0,3.0
10331,Super built-up  Area,1170.0,2.0,1.0,45.51,2.0
10332,Super built-up  Area,1580.0,3.0,2.0,75.0,3.0
10333,Super built-up  Area,1777.26,3.0,2.0,89.0,3.0
10334,Super built-up  Area,1303.0,2.0,2.0,55.78,2.0
10335,Built-up  Area,1680.0,2.0,3.0,59.0,2.0
10337,Super built-up  Area,1835.0,3.0,1.0,108.0,3.0
10338,Plot  Area,610.0,3.0,1.0,60.0,3.0
10339,Built-up  Area,1080.0,2.0,2.0,38.0,2.0
10340,Built-up  Area,1025.0,2.0,1.0,29.61,2.0
10341,Super built-up  Area,1225.0,2.0,1.0,67.48,2.0
10342,Super built-up  Area,656.0,1.0,1.0,34.77,1.0
10343,Super built-up  Area,994.0,2.0,2.0,45.0,2.0
10344,Super built-up  Area,1025.0,2.0,1.0,65.0,2.0
10345,Built-up  Area,1156.0,2.0,2.0,52.0,2.0
10348,Super built-up  Area,1930.0,4.0,2.0,122.0,3.0
10349,Built-up  Area,1020.0,2.0,1.0,70.0,2.0
10350,Built-up  Area,1310.0,2.0,1.0,70.0,3.0
10351,Super built-up  Area,612.5,1.0,0.0,27.565,1.0
10352,Built-up  Area,1322.0,2.0,3.0,70.0,2.0
10353,Super built-up  Area,1160.0,2.0,2.0,57.0,2.0
10355,Built-up  Area,1720.0,3.0,3.0,150.0,3.0
10357,Super built-up  Area,1090.0,2.0,1.0,47.42,2.0
10358,Super built-up  Area,2000.0,2.0,0.0,75.0,2.0
10359,Super built-up  Area,1155.0,2.0,2.0,69.0,2.0
10363,Super built-up  Area,1125.0,2.0,2.0,39.98,2.0
10364,Built-up  Area,1847.0,3.0,3.0,92.0,3.0
10365,Super built-up  Area,1515.0,2.0,1.0,76.0,3.0
10368,Built-up  Area,1130.0,2.0,2.0,55.0,2.0
10369,Super built-up  Area,1049.0,2.0,1.0,51.0,2.0
10374,Super built-up  Area,1282.0,2.0,1.0,72.0,2.0
10375,Super built-up  Area,800.0,2.0,1.0,40.0,2.0
10378,Super built-up  Area,1318.0,2.0,1.0,68.0,3.0
10379,Super built-up  Area,1698.0,2.0,1.0,105.0,2.0
10381,Super built-up  Area,1276.0,2.0,1.0,31.9,3.0
10382,Super built-up  Area,1555.0,2.0,1.0,67.0,3.0
10383,Super built-up  Area,1881.0,3.0,2.0,145.0,3.0
10385,Super built-up  Area,1890.0,3.0,2.0,109.0,3.0
10387,Super built-up  Area,935.0,2.0,1.0,32.0,2.0
10388,Super built-up  Area,1000.0,2.0,3.0,58.0,2.0
10389,Super built-up  Area,1510.0,3.0,2.0,75.0,3.0
10390,Built-up  Area,1120.0,2.0,1.0,50.0,2.0
10391,Super built-up  Area,930.0,2.0,1.0,25.99,2.0
10394,Super built-up  Area,1175.0,2.0,2.0,62.0,2.0
10395,Built-up  Area,1350.0,2.0,1.0,63.0,3.0
10397,Super built-up  Area,996.0,2.0,1.0,24.9,2.0
10398,Super built-up  Area,1076.0,2.0,1.0,30.13,2.0
10399,Super built-up  Area,2180.0,4.0,3.0,115.0,4.0
10400,Super built-up  Area,1715.0,3.0,3.0,112.0,3.0
10401,Super built-up  Area,1072.0,2.0,2.0,45.0,2.0
10402,Super built-up  Area,1230.0,2.0,1.0,80.0,2.0
10403,Super built-up  Area,1600.0,2.0,1.0,65.0,3.0
10404,Super built-up  Area,1411.0,3.0,1.0,93.25,3.0
10406,Super built-up  Area,2404.0,3.0,2.0,138.0,3.0
10409,Built-up  Area,1208.0,3.0,1.0,45.0,3.0
10411,Super built-up  Area,1225.0,2.0,1.0,69.84,2.0
10412,Super built-up  Area,1162.0,2.0,1.0,69.0,2.0
10413,Super built-up  Area,1262.0,2.0,1.0,65.0,3.0
10414,Super built-up  Area,1050.0,2.0,2.0,35.0,2.0
10417,Super built-up  Area,1610.0,3.0,3.0,85.0,3.0
10418,Super built-up  Area,1340.0,2.0,2.0,41.0,2.0
10421,Built-up  Area,1500.0,2.0,0.0,145.0,2.0
10424,Super built-up  Area,980.0,2.0,1.0,25.0,2.0
10425,Built-up  Area,1800.0,3.0,2.0,60.0,3.0
10426,Super built-up  Area,1423.0,2.0,1.0,71.73,3.0
10427,Super built-up  Area,1106.0,2.0,3.0,40.0,2.0
10428,Built-up  Area,1105.0,2.0,2.0,27.6,2.0
10430,Super built-up  Area,1255.0,2.0,1.0,56.7,2.0
10432,Super built-up  Area,1061.0,2.0,1.0,38.95,2.0
10433,Plot  Area,600.0,2.0,2.0,29.5,2.0
10434,Super built-up  Area,1400.0,2.0,2.0,40.45,3.0
10435,Super built-up  Area,2100.0,3.0,2.0,145.0,3.0
10436,Super built-up  Area,660.0,1.0,1.0,16.5,2.0
10437,Built-up  Area,633.0,1.0,1.0,18.0,2.0
10438,Super built-up  Area,1260.0,2.0,3.0,120.0,2.0
10439,Super built-up  Area,907.0,2.0,0.0,55.43,2.0
10440,Super built-up  Area,2047.0,3.0,2.0,67.55,3.0
10442,Built-up  Area,1211.0,2.0,1.0,63.0,2.0
10443,Super built-up  Area,1904.0,3.0,2.0,129.0,3.0
10444,Super built-up  Area,1205.0,2.0,1.0,73.87,2.0
10445,Super built-up  Area,1164.0,2.0,2.0,64.08,2.0
10446,Super built-up  Area,1410.0,2.0,2.0,73.0,2.0
10447,Built-up  Area,1150.0,2.0,1.0,42.0,2.0
10448,Super built-up  Area,1170.0,2.0,2.0,53.11,2.0
10449,Built-up  Area,1420.0,2.0,1.0,62.0,2.0
10450,Super built-up  Area,1125.0,2.0,2.0,45.0,2.0
10451,Built-up  Area,1789.0,3.0,3.0,75.0,3.0
10452,Super built-up  Area,1021.0,2.0,1.0,76.0,2.0
10453,Super built-up  Area,1074.0,2.0,2.0,26.85,2.0
10454,Super built-up  Area,1222.0,2.0,3.0,48.0,2.0
10455,Super built-up  Area,1981.0,3.0,1.0,134.0,3.0
10456,Built-up  Area,1103.0,2.0,2.0,55.0,2.0
10457,Super built-up  Area,1201.0,2.0,1.0,65.0,2.0
10458,Super built-up  Area,970.0,2.0,1.0,36.0,2.0
10459,Super built-up  Area,920.0,2.0,2.0,33.0,2.0
10460,Super built-up  Area,1520.0,3.0,3.0,85.0,3.0
10461,Plot  Area,675.0,3.0,2.0,75.0,3.0
10462,Super built-up  Area,1268.0,2.0,1.0,75.0,3.0
10463,Super built-up  Area,660.0,1.0,0.0,30.0,1.0
10464,Super built-up  Area,1755.0,3.0,2.0,115.0,3.0
10465,Super built-up  Area,945.0,2.0,1.0,35.0,2.0
10466,Carpet  Area,500.0,1.0,1.0,33.0,1.0
10468,Built-up  Area,1632.0,3.0,0.0,140.0,4.0
10469,Super built-up  Area,1167.0,2.0,2.0,37.5,2.0
10470,Super built-up  Area,1276.0,2.0,2.0,80.0,2.0
10471,Built-up  Area,1234.0,2.0,2.0,51.0,2.0
10472,Super built-up  Area,1180.0,2.0,1.0,75.0,2.0
10473,Super built-up  Area,1370.0,2.0,2.0,87.0,3.0
10476,Built-up  Area,1400.0,3.0,1.0,90.0,3.0
10478,Plot  Area,1050.0,2.0,0.0,40.0,2.0
10479,Super built-up  Area,1251.0,2.0,1.0,46.0,2.0
10481,Super built-up  Area,1346.0,2.0,1.0,67.38,2.0
10484,Super built-up  Area,1290.0,2.0,3.0,51.1,3.0
10487,Super built-up  Area,1150.0,2.0,2.0,52.0,2.0
10493,Built-up  Area,950.0,2.0,0.0,65.0,2.0
10494,Built-up  Area,1491.0,3.0,3.0,40.5,3.0
10495,Super built-up  Area,1050.0,2.0,1.0,51.66,2.0
10496,Super built-up  Area,1660.0,3.0,2.0,131.0,3.0
10497,Super built-up  Area,1134.0,2.0,2.0,55.0,2.0
10502,Plot  Area,980.0,3.0,1.0,80.0,3.0
10504,Super built-up  Area,705.0,2.0,1.0,50.0,1.0
10505,Super built-up  Area,1200.0,2.0,2.0,35.0,3.0
10507,Super built-up  Area,1804.0,3.0,2.0,127.0,3.0
